name,position,percentile_rank,percentile_total,goals_percentile,assists_percentile,power_play_points_percentile,hits_percentile,blocked_shots_percentile,face_off_wins_percentile,shots_percentile,goals,assists,power_play_points,hits,blocked_shots,face_off_wins,shots
Sean Monahan,C,146.0,519.3617021276597,74.46808510638297,76.43617021276596,81.32978723404256,54.14893617021277,56.96808510638298,97.87234042553192,78.13829787234042,13,23,10,46,34,638,131
Mikael Granlund,C,147.0,517.7659574468084,84.94680851063829,74.94680851063829,83.56382978723404,43.19148936170213,65.05319148936171,91.80851063829788,74.25531914893617,19,22,12,32,41,381,117
Dougie Hamilton,D,148.0,517.4468085106383,71.27659574468085,82.23404255319149,86.27659574468085,77.02127659574468,83.88297872340425,22.23404255319149,94.52127659574468,12,27,14,87,77,0,202
Nikita Kucherov,RW,149.0,515.5319148936171,99.25531914893617,99.8936170212766,99.46808510638297,46.96808510638298,49.62765957446808,22.23404255319149,98.08510638297872,44,86,37,36,29,0,231
Chris Kreider,LW,150.0,515.372340425532,88.88297872340426,83.13829787234043,89.20212765957447,69.14893617021278,36.91489361702128,67.4468085106383,80.63829787234043,22,28,17,69,20,15,139
Eetu Luostarinen,C,151.0,515.2127659574468,68.51063829787233,74.94680851063829,55.53191489361702,86.80851063829788,77.18085106382979,81.70212765957446,70.53191489361701,11,22,1,121,57,111,107
Alex Iafallo,C,152.0,514.0425531914893,74.46808510638297,63.88297872340426,70.85106382978724,86.43617021276596,76.64893617021276,68.67021276595744,73.08510638297872,13,16,5,120,56,17,114
Gabriel Landeskog,LW,153.0,513.9893617021277,76.80851063829788,72.92553191489361,70.85106382978724,76.48936170212765,53.98936170212766,84.20212765957447,78.72340425531915,14,21,5,86,32,162,132
Mark Kastelic,C,154.0,513.9361702127659,71.27659574468085,49.255319148936174,55.53191489361702,98.45744680851064,80.69148936170212,91.01063829787233,67.7127659574468,12,10,1,215,64,343,100
Vladimir Tarasenko,RW,155.0,513.8829787234042,90.05319148936171,77.81914893617021,84.94680851063829,64.09574468085107,55.47872340425531,58.08510638297872,83.40425531914893,23,24,13,60,33,6,148
Tyler Toffoli,C,156.0,513.404255319149,84.94680851063829,85.26595744680851,87.2340425531915,55.638297872340424,52.55319148936171,58.08510638297872,89.68085106382979,19,30,15,48,31,6,172
Mackie Samoskevich,RW,157.0,512.8191489361702,71.27659574468085,70.95744680851064,81.32978723404256,90.1595744680851,55.47872340425531,56.54255319148936,87.07446808510639,12,20,10,136,33,5,161
William Nylander,RW,157.0,512.8191489361702,95.58510638297872,96.48936170212767,93.40425531914893,23.93617021276596,45.0531914893617,72.97872340425532,85.37234042553192,30,49,22,13,26,31,156
Zachary Bolduc,C,157.0,512.8191489361702,71.27659574468085,68.03191489361701,73.61702127659574,95.0531914893617,67.18085106382978,69.46808510638299,68.19148936170212,12,18,6,170,43,19,101
Mikhail Sergachev,D,158.0,511.8617021276596,66.75531914893617,96.48936170212767,96.27659574468085,48.56382978723404,95.2127659574468,22.23404255319149,86.32978723404256,10,49,26,38,125,0,159
Rasmus Andersson,D,159.0,511.43617021276594,81.91489361702128,85.26595744680851,84.94680851063829,47.76595744680851,98.08510638297872,22.23404255319149,91.22340425531915,17,30,13,37,149,0,178
Justin Hryckowian,F,160.0,511.22340425531917,76.80851063829788,63.88297872340426,70.85106382978724,86.27659574468085,68.29787234042554,85.42553191489361,59.680851063829785,14,16,5,119,44,189,83
Marco Kasper,C,161.0,510.26595744680856,64.84042553191489,49.255319148936174,61.223404255319146,96.43617021276596,73.24468085106382,87.12765957446808,78.13829787234042,9,10,2,186,51,230,131
Noah Dobson,D,162.0,510.1595744680851,71.27659574468085,89.8936170212766,76.32978723404256,64.68085106382979,99.8936170212766,22.23404255319149,85.85106382978724,12,35,7,62,188,0,158
Justin Faulk,D,163.0,509.52127659574467,80.47872340425532,77.81914893617021,80.0531914893617,69.52127659574468,96.01063829787235,22.23404255319149,83.40425531914893,16,24,9,70,132,0,148
Evander Kane,LW,164.0,508.1914893617021,74.46808510638297,68.03191489361701,73.61702127659574,84.04255319148936,48.191489361702125,70.37234042553192,89.46808510638297,13,18,6,111,28,21,171
Mason Marchment,F,165.0,507.81914893617017,84.94680851063829,80.85106382978722,76.32978723404256,75.1063829787234,48.191489361702125,67.4468085106383,74.94680851063829,19,26,7,84,28,15,119
Logan Cooley,C,166.0,506.436170212766,91.17021276595744,69.57446808510637,81.32978723404256,60.691489361702125,46.64893617021277,88.40425531914894,68.61702127659575,24,19,10,54,27,273,102
Mavrik Bourque,C,167.0,506.3829787234043,86.48936170212767,72.92553191489361,70.85106382978724,73.82978723404256,37.97872340425532,81.48936170212767,82.81914893617022,20,21,5,79,21,107,147
Jason Zucker,LW,168.0,506.1170212765958,91.17021276595744,72.92553191489361,88.24468085106383,62.5531914893617,37.97872340425532,75.95744680851064,77.2872340425532,24,21,16,57,21,48,129
Taylor Hall,LW,169.0,505.9574468085106,83.51063829787235,85.26595744680851,76.32978723404256,59.89361702127659,51.11702127659574,69.9468085106383,79.8936170212766,18,30,7,53,30,20,137
Brock Faber,D,170.0,505.8510638297872,78.77659574468086,90.58510638297872,82.3936170212766,44.09574468085106,97.76595744680851,22.23404255319149,90.0,15,36,11,33,148,0,173
Collin Graf,F,171.0,505.79787234042556,87.7659574468085,79.36170212765957,55.53191489361702,77.34042553191489,71.11702127659575,60.15957446808511,74.52127659574468,21,25,1,88,48,7,118
Cole Sillinger,C,172.0,505.0531914893618,61.861702127659576,79.36170212765957,55.53191489361702,84.57446808510637,68.29787234042554,75.95744680851064,79.46808510638299,8,25,1,112,44,48,136
Josh Morrissey,D,173.0,504.94680851063833,76.80851063829788,93.88297872340425,88.24468085106383,46.96808510638298,94.41489361702128,22.23404255319149,82.3936170212766,14,41,16,36,118,0,146
Evgeni Malkin,C,174.0,504.62765957446805,84.94680851063829,94.41489361702128,93.40425531914893,34.361702127659576,33.08510638297872,81.59574468085107,82.81914893617022,19,42,22,24,17,109,147
Oliver Bjorkstrand,RW,175.0,504.30851063829783,71.27659574468085,70.95744680851064,86.27659574468085,75.74468085106383,62.287234042553195,60.15957446808511,77.6063829787234,12,20,14,85,39,7,130
Roman Josi,D,176.0,503.9893617021276,74.46808510638297,94.41489361702128,95.2127659574468,34.361702127659576,91.43617021276596,22.23404255319149,91.86170212765957,13,42,24,24,101,0,181
Joel Farabee,LW,177.0,503.93617021276594,86.48936170212767,68.03191489361701,65.1063829787234,56.54255319148936,74.20212765957447,71.80851063829788,81.75531914893617,20,18,3,49,52,27,142
Jake Sanderson,D,178.0,503.6702127659575,76.80851063829788,93.24468085106383,93.40425531914893,39.46808510638298,95.69148936170212,22.23404255319149,82.81914893617022,14,40,22,29,128,0,147
Jack Quinn,RW,179.0,503.0851063829787,86.48936170212767,86.27659574468085,82.3936170212766,59.095744680851055,43.88297872340425,51.86170212765957,93.08510638297872,20,31,11,52,25,3,191
Ryan Poehling,C,180.0,502.28723404255317,68.51063829787233,79.36170212765957,55.53191489361702,52.4468085106383,86.70212765957447,94.46808510638299,65.26595744680851,11,25,1,44,86,498,94
Fabian Zetterlund,W,181.0,502.12765957446805,81.91489361702128,63.88297872340426,78.51063829787233,93.24468085106383,53.98936170212766,51.86170212765957,78.72340425531915,17,16,8,155,32,3,132
Jacob Trouba,D,182.0,501.968085106383,66.75531914893617,79.36170212765957,55.53191489361702,91.70212765957447,98.08510638297872,22.23404255319149,88.29787234042553,10,25,1,143,149,0,166
Alexander Nikishin,D,183.0,501.54255319148933,68.51063829787233,74.94680851063829,81.32978723404256,89.52127659574468,89.20212765957447,22.23404255319149,75.79787234042553,11,22,10,132,94,0,122
Anthony Beauvillier,LW,184.0,501.01063829787233,78.77659574468086,56.54255319148936,55.53191489361702,78.82978723404256,71.11702127659575,75.0,85.2127659574468,15,13,1,93,48,44,155
Mikael Backlund,C,185.0,500.58510638297867,81.91489361702128,80.85106382978722,65.1063829787234,33.191489361702125,48.191489361702125,98.77659574468085,92.5531914893617,17,26,3,23,28,720,186
Viktor Arvidsson,LW,186.0,500.3723404255319,92.18085106382978,84.09574468085106,80.0531914893617,34.361702127659576,59.202127659574465,60.15957446808511,90.31914893617021,25,29,9,24,36,7,174
Matthew Coronato,RW,187.0,500.2127659574468,83.51063829787235,82.23404255319149,87.2340425531915,33.191489361702125,40.85106382978723,79.20212765957447,93.98936170212767,18,27,15,23,23,70,197
Lane Hutson,D,188.0,499.5744680851064,71.27659574468085,99.04255319148936,91.59574468085107,42.3936170212766,96.75531914893617,22.23404255319149,76.27659574468085,12,66,20,31,137,0,124
MacKenzie Weegar,D,189.0,499.2553191489361,46.329787234042556,77.81914893617021,73.61702127659574,94.7872340425532,99.36170212765958,22.23404255319149,85.1063829787234,4,24,6,167,175,0,154
Aliaksei Protas,C,190.0,498.98936170212767,92.18085106382978,82.23404255319149,55.53191489361702,44.09574468085106,66.06382978723404,72.5531914893617,86.32978723404256,25,27,1,33,42,30,159
Evan Rodrigues,C,191.0,498.936170212766,68.51063829787233,70.95744680851064,70.85106382978724,65.26595744680851,45.0531914893617,91.48936170212765,86.80851063829788,11,20,5,63,26,372,160
Oliver Kapanen,C,192.0,497.92553191489367,88.88297872340426,60.90425531914894,55.53191489361702,43.19148936170213,81.70212765957446,89.57446808510639,78.13829787234042,22,15,1,32,68,306,131
Jake Neighbours,LW,193.0,497.23404255319144,78.77659574468086,72.92553191489361,76.32978723404256,92.76595744680851,59.202127659574465,56.54255319148936,60.691489361702125,15,21,7,152,36,5,86
Erik Karlsson,D,194.0,496.9148936170213,78.77659574468086,97.3404255319149,96.27659574468085,30.69148936170213,80.69148936170212,22.23404255319149,90.90425531914894,15,51,26,20,64,0,176
Alex Killorn,C,195.0,496.27659574468083,78.77659574468086,68.03191489361701,70.85106382978724,69.52127659574468,51.11702127659574,74.57446808510639,83.40425531914893,15,18,5,70,30,41,148
Shane Wright,C,196.0,496.17021276595744,71.27659574468085,60.90425531914894,73.61702127659574,58.51063829787234,78.35106382978724,86.70212765957447,66.80851063829788,12,15,6,51,59,217,97
Sean Walker,D,197.0,495.531914893617,64.84042553191489,74.94680851063829,55.53191489361702,91.32978723404256,95.2127659574468,22.23404255319149,91.43617021276596,9,22,1,141,125,0,179
Max Domi,LW,198.0,495.05319148936167,71.27659574468085,77.81914893617021,78.51063829787233,47.76595744680851,58.24468085106383,86.91489361702128,74.52127659574468,12,24,8,37,35,221,118
John Carlson,D,199.0,494.52127659574467,76.80851063829788,95.95744680851064,86.27659574468085,36.06382978723404,92.4468085106383,22.23404255319149,84.73404255319149,14,46,14,26,106,0,153
Parker Kelly,F,200.0,493.8829787234043,87.7659574468085,58.40425531914894,26.01063829787234,95.63829787234043,77.76595744680851,78.98936170212765,69.30851063829788,21,14,0,177,58,69,104
Miro Heiskanen,D,201.0,493.03191489361706,64.84042553191489,97.87234042553192,97.18085106382979,31.48936170212766,96.01063829787235,22.23404255319149,83.40425531914893,9,54,28,21,132,0,148
Noah Laba,C,202.0,492.23404255319144,64.84042553191489,60.90425531914894,70.85106382978724,83.45744680851064,67.18085106382978,90.31914893617021,54.680851063829785,9,15,5,110,43,331,73
Bobby Brink,RW,203.0,490.9574468085107,78.77659574468086,60.90425531914894,76.32978723404256,74.25531914893617,62.287234042553195,69.09574468085107,69.30851063829788,15,15,7,80,39,18,104
Kyle Connor,LW,204.0,490.79787234042556,98.35106382978724,97.65957446808511,90.63829787234042,46.96808510638298,35.58510638297872,22.23404255319149,99.36170212765958,39,53,19,36,19,0,274
Ryan McLeod,C,205.0,489.36170212765967,76.80851063829788,93.24468085106383,76.32978723404256,26.382978723404253,56.96808510638298,96.91489361702128,62.712765957446805,14,40,7,16,34,612,90
Brandon Montour,D,206.0,488.77659574468083,68.51063829787233,72.92553191489361,78.51063829787233,71.75531914893617,84.25531914893617,22.23404255319149,90.58510638297872,11,21,8,75,78,0,175
Scott Laughton,C,207.0,488.1914893617021,74.46808510638297,40.58510638297872,61.223404255319146,86.80851063829788,66.06382978723404,93.19148936170212,65.85106382978724,13,7,2,121,42,443,95
Jack Roslovic,C,208.0,488.13829787234044,87.7659574468085,60.90425531914894,73.61702127659574,54.14893617021277,46.64893617021277,83.72340425531914,81.32978723404256,21,15,6,46,27,142,141
Vince Dunn,D,209.0,486.7553191489361,68.51063829787233,88.40425531914894,92.5531914893617,36.91489361702128,86.70212765957447,22.23404255319149,91.43617021276596,11,33,21,27,86,0,179
Ryan Greene,C,210.0,485.69148936170217,71.27659574468085,66.11702127659575,68.13829787234043,57.659574468085104,60.31914893617021,90.85106382978724,71.32978723404256,12,17,4,50,37,340,109
Nicholas Robertson,LW,211.0,485.531914893617,80.47872340425532,63.88297872340426,68.13829787234043,71.75531914893617,59.202127659574465,65.26595744680851,76.80851063829788,16,16,4,75,36,12,127
Patrick Kane,RW,212.0,484.73404255319144,80.47872340425532,93.88297872340425,90.63829787234042,31.48936170212766,42.5,56.54255319148936,89.20212765957447,16,41,19,21,24,5,169
Pavel Dorofeyev,LW,213.0,483.93617021276594,97.97872340425532,82.23404255319149,98.40425531914893,36.91489361702128,48.191489361702125,22.23404255319149,97.97872340425532,37,27,30,27,28,0,230
Artemi Panarin,LW,214.0,483.72340425531917,94.25531914893617,98.24468085106382,94.20212765957446,22.127659574468083,31.648936170212767,46.170212765957444,97.07446808510637,28,56,23,11,16,1,224
Brandt Clarke,D,215.0,483.6702127659574,61.861702127659576,87.3936170212766,84.94680851063829,41.11702127659574,99.7872340425532,22.23404255319149,86.32978723404256,8,32,13,30,185,0,159
Mats Zuccarello,LW,216.0,483.13829787234056,78.77659574468086,92.76595744680851,92.5531914893617,26.382978723404253,45.0531914893617,71.80851063829788,75.79787234042553,15,39,21,16,26,27,122
Michael McCarron,RW,217.0,483.031914893617,61.861702127659576,46.59574468085106,26.01063829787234,98.08510638297872,83.88297872340425,95.26595744680851,71.32978723404256,8,9,0,205,77,522,109
Michael Carcone,F,218.0,482.97872340425533,80.47872340425532,60.90425531914894,68.13829787234043,92.18085106382978,31.648936170212767,66.80851063829788,82.81914893617022,16,15,4,147,16,14,147
Kevin Fiala,LW,219.0,482.5531914893617,83.51063829787235,74.94680851063829,89.20212765957447,49.41489361702128,42.5,60.15957446808511,82.81914893617022,18,22,17,39,24,7,147
Thomas Novak,C,220.0,482.1276595744681,80.47872340425532,80.85106382978722,76.32978723404256,23.29787234042553,56.96808510638298,86.59574468085106,77.6063829787234,16,26,7,12,34,216,130
Jack McBain,C,221.0,481.8085106382978,64.84042553191489,63.88297872340426,26.01063829787234,99.46808510638297,67.18085106382978,90.2127659574468,70.2127659574468,9,16,0,271,43,329,106
Dmitri Voronkov,LW,222.0,481.54255319148933,81.91489361702128,60.90425531914894,80.0531914893617,82.07446808510637,46.64893617021277,58.08510638297872,71.86170212765958,17,15,9,105,27,6,110
Valeri Nichushkin,RW,223.0,481.436170212766,81.91489361702128,87.3936170212766,68.13829787234043,61.43617021276596,46.64893617021277,49.09574468085106,86.80851063829788,17,32,4,55,27,2,160
Matt Duchene,C,224.0,481.3829787234042,80.47872340425532,84.09574468085106,86.27659574468085,39.46808510638298,40.85106382978723,88.08510638297872,62.12765957446808,16,29,14,29,23,266,89
Oliver Ekman-Larsson,D,225.0,480.3723404255319,61.861702127659576,86.27659574468085,80.0531914893617,76.48936170212765,82.6063829787234,22.23404255319149,70.85106382978724,8,31,9,86,72,0,108
Conor Garland,RW,226.0,479.4148936170213,71.27659574468085,72.92553191489361,81.32978723404256,53.191489361702125,53.98936170212766,66.80851063829788,79.8936170212766,12,21,10,45,32,14,137
Marco Rossi,C,227.0,479.1489361702127,71.27659574468085,76.43617021276596,86.27659574468085,54.9468085106383,51.11702127659574,88.67021276595744,50.42553191489362,12,23,14,47,30,283,66
Will Smith,C,228.0,478.6170212765959,91.17021276595744,89.8936170212766,89.20212765957447,26.382978723404253,26.22340425531915,67.4468085106383,88.29787234042553,24,35,17,16,12,15,166
Brayden Point,C,229.0,478.51063829787233,83.51063829787235,87.3936170212766,82.3936170212766,17.71276595744681,40.85106382978723,89.36170212765957,77.2872340425532,18,32,11,8,23,299,129
Connor Dewar,C,230.0,477.23404255319156,76.80851063829788,63.88297872340426,26.01063829787234,91.91489361702128,69.68085106382979,77.07446808510639,71.86170212765958,14,16,0,144,46,55,110
Teuvo Teräväinen,F,231.0,476.8085106382979,76.80851063829788,72.92553191489361,90.63829787234042,31.48936170212766,67.18085106382978,75.63829787234042,62.12765957446808,14,21,19,21,43,47,89
Jared McCann,C,232.0,476.80851063829783,86.48936170212767,70.95744680851064,84.94680851063829,50.26595744680851,43.88297872340425,66.01063829787233,74.25531914893617,20,20,13,40,25,13,117
Artturi Lehkonen,LW,233.0,476.48936170212767,87.7659574468085,82.23404255319149,61.223404255319146,53.191489361702125,55.47872340425531,51.86170212765957,84.73404255319149,21,27,2,45,33,3,153
Danila Yurov,RW,234.0,476.4893617021276,71.27659574468085,60.90425531914894,65.1063829787234,64.68085106382979,67.18085106382978,88.93617021276596,58.40425531914894,12,15,3,62,43,291,80
Dmitry Orlov,D,235.0,476.3829787234043,40.58510638297872,89.14893617021276,89.84042553191489,87.34042553191489,83.88297872340425,22.23404255319149,63.351063829787236,3,34,18,123,77,0,91
Egor Chinakhov,RW,236.0,476.2234042553191,87.7659574468085,72.92553191489361,73.61702127659574,56.54255319148936,52.55319148936171,51.86170212765957,80.95744680851064,21,21,6,49,31,3,140
Quinn Hughes,D,237.0,475.47872340425533,58.45744680851064,99.25531914893617,99.20212765957447,16.382978723404253,87.07446808510639,22.23404255319149,92.87234042553192,7,69,34,7,87,0,187
A.J. Greer,LW,238.0,475.42553191489367,81.91489361702128,60.90425531914894,55.53191489361702,97.97872340425532,49.62765957446808,60.15957446808511,69.30851063829788,17,15,1,203,29,7,104
K'Andre Miller,D,239.0,475.2127659574468,61.861702127659576,84.09574468085106,65.1063829787234,81.17021276595744,84.62765957446808,22.23404255319149,76.11702127659574,8,29,3,101,79,0,123
Sam Steel,C,240.0,474.99999999999994,71.27659574468085,72.92553191489361,65.1063829787234,73.82978723404256,49.62765957446808,82.97872340425532,59.25531914893617,12,21,3,79,29,129,82
Linus Karlsson,C,241.0,473.2978723404256,78.77659574468086,70.95744680851064,68.13829787234043,74.7340425531915,39.308510638297875,67.4468085106383,73.93617021276596,15,20,4,83,22,15,116
Connor Brown,RW,242.0,472.7659574468085,83.51063829787235,79.36170212765957,78.51063829787233,35.319148936170215,60.31914893617021,61.808510638297875,73.93617021276596,18,25,8,25,37,8,116
Mattias Ekholm,D,243.0,472.3404255319149,54.8936170212766,89.8936170212766,65.1063829787234,66.86170212765957,95.2127659574468,22.23404255319149,78.13829787234042,6,35,3,65,125,0,131
Ryan Donato,C,244.0,472.23404255319156,78.77659574468086,60.90425531914894,61.223404255319146,73.08510638297872,37.97872340425532,84.46808510638299,75.79787234042553,15,15,2,78,21,170,122
Brad Marchand,LW,245.0,472.1276595744681,93.61702127659575,82.23404255319149,91.59574468085107,46.96808510638298,31.648936170212767,46.170212765957444,79.8936170212766,27,27,20,36,16,1,137
Shayne Gostisbehere,D,246.0,471.2765957446809,74.46808510638297,91.27659574468086,89.84042553191489,39.46808510638298,80.0531914893617,22.23404255319149,73.93617021276596,13,37,18,29,63,0,116
Bowen Byram,D,247.0,471.17021276595744,68.51063829787233,86.27659574468085,76.32978723404256,57.659574468085104,88.82978723404256,22.23404255319149,71.32978723404256,11,31,7,50,93,0,109
Nicolas Roy,C,248.0,470.531914893617,61.861702127659576,66.11702127659575,61.223404255319146,69.9468085106383,63.670212765957444,91.70212765957447,56.01063829787234,8,17,2,71,40,377,76
Vladislav Gavrikov,D,249.0,470.3723404255319,76.80851063829788,72.92553191489361,73.61702127659574,57.659574468085104,92.18085106382978,22.23404255319149,74.94680851063829,14,21,6,50,104,0,119
Jamie Benn,LW,250.0,470.3191489361702,78.77659574468086,72.92553191489361,73.61702127659574,73.82978723404256,40.85106382978723,76.27659574468085,54.04255319148936,15,21,6,79,23,49,72
Tanner Jeannot,F,251.0,469.6276595744681,54.8936170212766,63.88297872340426,55.53191489361702,98.72340425531915,77.76595744680851,61.808510638297875,57.02127659574469,6,16,1,239,58,8,78
Matthew Wood,RW,252.0,469.52127659574467,81.91489361702128,56.54255319148936,78.51063829787233,59.89361702127659,43.88297872340425,79.8936170212766,68.88297872340425,17,13,8,53,25,82,103
Matvei Michkov,RW,252.0,469.52127659574467,86.48936170212767,86.27659574468085,83.56382978723404,44.09574468085106,35.58510638297872,46.170212765957444,87.34042553191489,20,31,12,33,19,1,163
Kris Letang,D,253.0,468.3510638297873,40.58510638297872,86.27659574468085,81.32978723404256,79.41489361702128,89.20212765957447,22.23404255319149,69.30851063829788,3,31,10,95,94,0,104
Matthew Savoie,C,254.0,468.0851063829787,83.51063829787235,69.57446808510637,76.32978723404256,24.627659574468087,60.31914893617021,73.40425531914893,80.31914893617021,18,19,7,14,37,32,138
Jordan Kyrou,C,255.0,467.6063829787234,83.51063829787235,83.13829787234043,86.27659574468085,24.627659574468087,48.191489361702125,51.86170212765957,90.0,18,28,14,14,28,3,173
Jonathan Toews,C,256.0,467.34042553191483,68.51063829787233,68.03191489361701,78.51063829787233,27.712765957446813,56.96808510638298,97.76595744680851,69.84042553191489,11,18,8,17,34,637,105
Cole Perfetti,C,257.0,466.17021276595744,71.27659574468085,70.95744680851064,73.61702127659574,60.691489361702125,55.47872340425531,54.680851063829785,79.46808510638299,12,20,6,54,33,4,136
Adam Klapka,F,258.0,465.95744680851067,54.8936170212766,54.25531914893617,61.223404255319146,99.68085106382979,72.23404255319149,65.26595744680851,58.40425531914894,6,12,2,295,50,12,80
Cody Glass,C,259.0,465.8510638297872,84.94680851063829,40.58510638297872,61.223404255319146,51.43617021276595,63.670212765957444,94.14893617021278,69.84042553191489,19,7,2,42,40,484,105
Mattias Samuelsson,D,260.0,465.4255319148936,74.46808510638297,83.13829787234043,26.01063829787234,89.52127659574468,98.72340425531915,22.23404255319149,71.32978723404256,13,28,0,132,154,0,109
Michael Bunting,LW,261.0,465.26595744680856,76.80851063829788,69.57446808510637,81.32978723404256,53.191489361702125,43.88297872340425,63.93617021276595,76.54255319148936,14,19,10,45,25,10,126
Jordan Martinook,LW,262.0,464.94680851063833,71.27659574468085,66.11702127659575,26.01063829787234,84.57446808510637,72.23404255319149,73.40425531914893,71.32978723404256,12,17,0,112,50,32,109
Adam Gaudette,C,263.0,464.5744680851064,81.91489361702128,43.829787234042556,73.61702127659574,59.89361702127659,55.47872340425531,83.40425531914893,66.43617021276596,17,8,6,53,33,133,96
Morgan Rielly,D,264.0,464.57446808510633,68.51063829787233,79.36170212765957,73.61702127659574,45.851063829787236,93.67021276595744,22.23404255319149,81.32978723404256,11,25,6,35,114,0,141
Dalibor Dvorsky,C,265.0,463.67021276595744,71.27659574468085,46.59574468085106,76.32978723404256,72.5531914893617,42.5,90.53191489361701,63.88297872340426,12,9,7,77,24,335,92
Yanni Gourde,C,265.0,463.67021276595744,64.84042553191489,69.57446808510637,26.01063829787234,85.53191489361703,52.55319148936171,92.07446808510639,73.08510638297872,9,19,0,115,31,396,114
Barrett Hayton,C,266.0,463.24468085106383,66.75531914893617,60.90425531914894,73.61702127659574,44.8936170212766,49.62765957446808,92.5,74.94680851063829,10,15,6,34,29,409,119
Trevor Moore,LW,267.0,462.34042553191483,74.46808510638297,69.57446808510637,55.53191489361702,62.5531914893617,59.202127659574465,54.680851063829785,86.32978723404256,13,19,1,57,36,4,159
Jonathan Marchessault,C,268.0,461.96808510638294,71.27659574468085,69.57446808510637,78.51063829787233,71.75531914893617,23.03191489361702,69.09574468085107,78.72340425531915,12,19,8,75,9,18,132
Zach Hyman,LW,269.0,461.1170212765958,96.11702127659575,72.92553191489361,87.2340425531915,62.07446808510638,34.202127659574465,22.23404255319149,86.32978723404256,31,21,15,56,18,0,159
J.T. Compher,LW,270.0,458.9893617021276,68.51063829787233,66.11702127659575,55.53191489361702,32.287234042553195,75.58510638297872,95.1063829787234,65.85106382978724,11,17,1,22,54,520,95
Sam Malinski,D,271.0,458.6170212765957,61.861702127659576,87.3936170212766,55.53191489361702,54.14893617021277,89.84042553191489,22.23404255319149,87.6063829787234,8,32,1,46,95,0,164
Thomas Harley,D,272.0,458.51063829787233,54.8936170212766,85.26595744680851,76.32978723404256,49.41489361702128,97.76595744680851,22.23404255319149,72.6063829787234,6,30,7,39,148,0,113
Marcus Johansson,C,273.0,458.08510638297867,78.77659574468086,89.14893617021276,80.0531914893617,44.8936170212766,36.91489361702128,58.08510638297872,70.2127659574468,15,34,9,34,20,6,106
Adam Fox,D,274.0,458.031914893617,64.84042553191489,95.2127659574468,95.2127659574468,34.361702127659576,82.81914893617022,22.23404255319149,63.351063829787236,9,44,24,24,74,0,91
Michael Amadio,C,275.0,457.6595744680851,78.77659574468086,70.95744680851064,26.01063829787234,82.07446808510637,73.24468085106382,60.15957446808511,66.43617021276596,15,20,0,105,51,7,96
Justin Brazeau,F,276.0,456.8617021276596,81.91489361702128,66.11702127659575,70.85106382978724,78.13829787234042,68.29787234042554,22.23404255319149,69.30851063829788,17,17,5,90,44,0,104
Mike Matheson,D,277.0,456.5425531914894,58.45744680851064,85.26595744680851,55.53191489361702,63.61702127659574,98.35106382978724,22.23404255319149,73.08510638297872,7,30,1,59,150,0,114
Joel Armia,RW,277.0,456.5425531914894,74.46808510638297,54.25531914893617,55.53191489361702,70.90425531914893,63.670212765957444,73.82978723404256,63.88297872340426,13,12,1,74,40,34,92
Casey Cizikas,C,278.0,456.43617021276594,66.75531914893617,43.829787234042556,26.01063829787234,92.97872340425532,77.18085106382979,91.27659574468086,58.40425531914894,10,8,0,153,57,351,80
Travis Sanheim,D,279.0,455.31914893617017,68.51063829787233,80.85106382978722,65.1063829787234,54.14893617021277,98.61702127659574,22.23404255319149,65.85106382978724,11,26,3,46,152,0,95
Noel Acciari,C,280.0,455.2127659574468,74.46808510638297,54.25531914893617,26.01063829787234,66.86170212765957,79.36170212765957,89.68085106382979,64.57446808510639,13,12,0,65,62,309,93
Morgan Barron,C,281.0,454.84042553191483,68.51063829787233,54.25531914893617,26.01063829787234,89.52127659574468,63.670212765957444,88.29787234042553,64.57446808510639,11,12,0,132,40,270,93
Sean Kuraly,C,282.0,454.6276595744681,54.8936170212766,63.88297872340426,26.01063829787234,77.02127659574468,70.26595744680851,90.69148936170212,71.86170212765958,6,16,0,87,47,338,110
Pius Suter,F,283.0,453.93617021276594,74.46808510638297,63.88297872340426,68.13829787234043,50.90425531914894,42.5,88.19148936170212,65.85106382978724,13,16,4,41,24,267,95
Zach Benson,LW,283.0,453.93617021276594,74.46808510638297,85.26595744680851,70.85106382978724,50.26595744680851,39.308510638297875,60.15957446808511,73.61702127659574,13,30,5,40,22,7,115
Ivan Demidov,RW,284.0,453.40425531914894,84.94680851063829,94.73404255319149,91.59574468085107,38.03191489361702,45.0531914893617,22.23404255319149,76.80851063829788,19,43,20,28,26,0,127
Yegor Sharangovich,C,285.0,453.3510638297873,78.77659574468086,58.40425531914894,76.32978723404256,31.48936170212766,52.55319148936171,74.04255319148936,81.75531914893617,15,14,7,21,31,36,142
Adam Lowry,LW,286.0,453.24468085106383,50.90425531914894,63.88297872340426,26.01063829787234,92.5531914893617,71.11702127659575,95.26595744680851,53.51063829787234,5,16,0,150,48,522,71
Jack Drury,C,287.0,453.1914893617021,66.75531914893617,66.11702127659575,26.01063829787234,54.14893617021277,76.64893617021276,96.17021276595744,67.34042553191489,10,17,0,46,56,563,99
Ivan Provorov,D,288.0,453.031914893617,64.84042553191489,74.94680851063829,70.85106382978724,38.03191489361702,96.27659574468085,22.23404255319149,85.85106382978724,9,22,5,28,134,0,158
